Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLE,2021/9/7,48.389999,49,48.150002,48.330002,44.744415,21236400,
XLE,2021/9/8,48.599998,48.919998,47.68,47.709999,44.17041,21899200,-0.013
XLE,2021/9/9,47.389999,48.560001,47.139999,47.810001,44.262985,25264800,0.002
XLE,2021/9/10,48.549999,48.650002,47.639999,47.790001,44.244473,18756500,0
XLE,2021/9/13,48.41,49.490002,48.41,49.16,45.512829,34249800,0.029
XLE,2021/9/14,49.599998,49.689999,48.240002,48.450001,44.855507,29467900,-0.014
XLE,2021/9/15,49.139999,50.299999,49.060001,50.259998,46.531223,38347500,0.037
XLE,2021/9/16,50.209999,50.220001,49.419998,49.689999,46.003513,30321900,-0.011
XLE,2021/9/17,49.439999,50.220001,49.189999,49.32,45.660965,32229500,-0.007
XLE,2021/9/20,47.549999,47.810001,46.470001,47.240002,44.266621,42830000,-0.031
XLE,2021/9/21,47.799999,48.049999,46.849998,47.349998,44.36969,25661700,0.002
XLE,2021/9/22,48.150002,49.380001,48.150002,48.810001,45.737797,39626100,0.031
XLE,2021/9/23,49.080002,50.669998,48.849998,50.52,47.340168,24867100,0.035
XLE,2021/9/24,50.25,51.16,50.150002,50.900002,47.696243,27751500,0.008
XLE,2021/9/27,52.02,52.919998,51.950001,52.709999,49.392323,40848700,0.036
XLE,2021/9/28,53.209999,53.830002,52.77,52.889999,49.560997,66487600,0.003
XLE,2021/9/29,52.84,53.220001,52.189999,52.889999,49.560997,34947200,0
XLE,2021/9/30,52.740002,53.029999,52.09,52.09,48.811348,44599400,-0.015
XLE,2021/10/1,52.470001,53.889999,52.470001,53.84,50.451199,41656000,0.034
XLE,2021/10/4,54.419998,55.32,54.169998,54.720001,51.27581,57407900,0.016
XLE,2021/10/5,55.5,56.049999,54.470001,55.040001,51.575668,49014800,0.006
XLE,2021/10/6,54.130001,54.759998,53.5,54.459999,51.032177,50087400,-0.011
XLE,2021/10/7,54.599998,55.18,54.330002,54.880001,51.425743,38798100,0.008
XLE,2021/10/8,55.459999,56.700001,55.330002,56.57,53.009365,43100200,0.031
XLE,2021/10/11,57.419998,57.59,56.310001,56.360001,52.812592,43010700,-0.004
XLE,2021/10/12,56.25,56.950001,56.02,56.41,52.859444,35519100,0.001
XLE,2021/10/13,56,56.650002,55.369999,56.360001,52.812592,28951300,-0.001
XLE,2021/10/14,57,57.290001,56.48,57.049999,53.459148,23393300,0.012
XLE,2021/10/15,57.689999,57.91,57.299999,57.330002,53.721535,22677400,0.005
XLE,2021/10/18,57.889999,58.209999,57.049999,57.369999,53.75901,32628800,0.001
XLE,2021/10/19,57.610001,58.220001,57.299999,58.02,54.368107,22276300,0.011
XLE,2021/10/20,57.580002,58.5,57.349998,58.490002,54.808525,25106300,0.008
XLE,2021/10/21,58.040001,58.25,56.939999,57.41,53.796494,32120900,-0.018
XLE,2021/10/22,57.619999,58,57.080002,57.950001,54.302509,21502500,0.009
XLE,2021/10/25,58.66,59.119999,58.349998,58.799999,55.09901,25056100,0.015
XLE,2021/10/26,59,59.41,58.779999,59.139999,55.417603,22751600,0.006
XLE,2021/10/27,58.5,58.82,57.310001,57.439999,53.824608,34003800,-0.029
XLE,2021/10/28,57.130001,57.900002,57.119999,57.849998,54.208801,23367500,0.007
XLE,2021/10/29,58.139999,58.27,57.23,57.470001,53.852718,21998900,-0.007
XLE,2021/11/1,58.040001,58.619999,57.880001,58.459999,54.780403,24828400,0.017
XLE,2021/11/2,58.119999,58.57,57.720001,57.91,54.265026,17062700,-0.009
XLE,2021/11/3,57.209999,58.029999,56.970001,57.43,53.815239,23337400,-0.008
XLE,2021/11/4,58.279999,58.43,56.990002,57.509998,53.890202,38181600,0.001
XLE,2021/11/5,58.299999,58.52,57.779999,58.259998,54.592995,22603500,0.013
XLE,2021/11/8,58.75,59.400002,58.470001,58.790001,55.089638,20011200,0.009
XLE,2021/11/9,58.860001,59.049999,58.02,59.029999,55.314529,19689000,0.004
XLE,2021/11/10,58.779999,58.970001,57.130001,57.470001,53.852718,36016500,-0.026
XLE,2021/11/11,57.509998,58.080002,57.509998,57.689999,54.058872,24498300,0.004
XLE,2021/11/12,57.450001,57.779999,57.200001,57.549999,53.927685,17095000,-0.002
XLE,2021/11/15,57.5,58.369999,57.009998,58.029999,54.377476,21375700,0.008
XLE,2021/11/16,58.200001,58.59,57.84,58.119999,54.461807,20479400,0.002
XLE,2021/11/17,57.549999,58.380001,57.029999,57.23,53.627827,23669500,-0.015
XLE,2021/11/18,57.099998,57.549999,56.200001,56.889999,53.309227,28955500,-0.006
XLE,2021/11/19,55.66,55.810001,54.549999,54.669998,51.228954,45689800,-0.039
XLE,2021/11/22,54.59,56.48,54.580002,55.639999,52.137901,33892900,0.018
XLE,2021/11/23,56.369999,57.540001,56.32,57.349998,53.740273,33862300,0.031
XLE,2021/11/24,57.049999,58.240002,56.970001,57.91,54.265026,21434300,0.01
XLE,2021/11/26,55.040001,55.759998,54.139999,55.580002,52.081688,44727200,-0.04
XLE,2021/11/29,56.790001,57.360001,55.720001,55.900002,52.381535,35441200,0.006
XLE,2021/11/30,54.849998,55.68,54.32,54.59,51.153996,46262000,-0.023
XLE,2021/12/1,55.869999,56.380001,53.98,54.009998,50.6105,44774800,-0.011
XLE,2021/12/2,54.040001,55.779999,53.400002,55.580002,52.081688,50371900,0.029
XLE,2021/12/3,56.330002,56.580002,54.610001,55.139999,51.669373,37940100,-0.008
XLE,2021/12/6,55.990002,56.619999,55.299999,55.959999,52.437759,31969500,0.015
XLE,2021/12/7,56.740002,57.810001,56.669998,57.27,53.665306,36843300,0.023
XLE,2021/12/8,57.59,57.869999,57.139999,57.259998,53.655937,23515000,0
XLE,2021/12/9,56.900002,57.049999,56.470001,56.82,53.243633,23399400,-0.008
XLE,2021/12/10,57.43,57.470001,56.220001,57.240002,53.637199,19525600,0.007
XLE,2021/12/13,56.73,56.900002,55.380001,55.650002,52.147274,28604000,-0.028
XLE,2021/12/14,55.310001,56.27,55.23,55.419998,51.931755,28798800,-0.004
XLE,2021/12/15,55.34,55.48,53.919998,55.150002,51.678745,33858100,-0.005
XLE,2021/12/16,55.630001,56.639999,55.41,55.5,52.006714,26865900,0.006
XLE,2021/12/17,55.099998,55.349998,53.880001,54.369999,50.947842,34635100,-0.02
XLE,2021/12/20,52.23,53.049999,51.66,53.009998,50.316631,36330800,-0.012
XLE,2021/12/21,53.549999,54.720001,53.529999,54.52,51.749908,25159700,0.028
XLE,2021/12/22,54.580002,55.240002,53.919998,54.869999,52.082123,21103100,0.006
XLE,2021/12/23,55.110001,55.66,54.880001,54.900002,52.110603,16685300,0.001
XLE,2021/12/27,54.720001,56.150002,54.259998,56.099998,53.249634,21742200,0.022
XLE,2021/12/28,56.240002,56.610001,55.75,56.060001,53.211662,17938500,-0.001
XLE,2021/12/29,55.970001,56.240002,55.43,55.700001,52.869953,15109100,-0.006
XLE,2021/12/30,55.720001,56.16,55.310001,55.360001,52.54723,13590000,-0.006
XLE,2021/12/31,55.220001,55.790001,55.130001,55.5,52.680115,13241200,0.003
XLE,2022/1/3,55.580002,57.310001,55.549999,57.220001,54.312725,32527100,0.031
XLE,2022/1/4,58,59.43,57.810001,59.200001,56.192123,39978800,0.035
XLE,2022/1/5,59.779999,60.439999,59.099998,59.189999,56.182632,45402000,0
XLE,2022/1/6,60.580002,60.849998,59.66,60.509998,57.435558,37340700,0.022
XLE,2022/1/7,60.740002,61.5,60.32,61.34,58.223392,35584600,0.014
XLE,2022/1/10,61.48,61.599998,60.349998,61.150002,58.043049,33236500,-0.003
XLE,2022/1/11,61.68,63.34,61.16,63.23,60.017365,38443900,0.034
XLE,2022/1/12,63.57,63.740002,62.889999,63.349998,60.131268,30248400,0.002
XLE,2022/1/13,63.349998,63.860001,62.77,63.029999,59.827526,29777000,-0.005
XLE,2022/1/14,63.09,64.610001,63.049999,64.510002,61.23233,32400500,0.023
XLE,2022/1/18,65.199997,65.529999,63.779999,64.769997,61.479115,41066700,0.004
XLE,2022/1/19,65.269997,65.339996,63.790001,64.300003,61.033001,32989000,-0.007
XLE,2022/1/20,63.880001,65.419998,63.580002,63.709999,60.472973,41990400,-0.009
XLE,2022/1/21,62.990002,63.389999,61.790001,62.450001,59.276993,57269800,-0.02
XLE,2022/1/24,60.970001,63.09,59.84,62.869999,59.675655,62252800,0.007
XLE,2022/1/25,62.630001,65.550003,61.470001,65.309998,61.991684,59217200,0.039
XLE,2022/1/26,66,66.529999,64.489998,65.199997,61.887268,65362700,-0.002
XLE,2022/1/27,66.349998,67.059998,64.82,65.910004,62.561199,54450700,0.011
XLE,2022/1/28,65.470001,66.269997,64.260002,65.629997,62.295422,52651200,-0.004
XLE,2022/1/31,65.480003,66.339996,64.440002,65.919998,62.570686,31649200,0.004
XLE,2022/2/1,65.529999,68.43,65.379997,68.269997,64.801292,45222300,0.036
XLE,2022/2/2,67.919998,68.620003,67.080002,68.489998,65.010109,32598500,0.003
XLE,2022/2/3,68.209999,68.349998,67.099998,67.839996,64.393135,30981300,-0.009
XLE,2022/2/4,68.699997,70,68.540001,68.900002,65.399277,40866700,0.016
XLE,2022/2/7,68.57,70.43,68.050003,69.779999,66.234566,32582500,0.013
