Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLY,2021/9/7,183.600006,184.5,183.520004,184.059998,181.372009,4375300,
XLY,2021/9/8,184.009995,184.710007,182.759995,184.270004,181.578964,3692800,0.0011
XLY,2021/9/9,184.410004,185.559998,183.960007,184.029999,181.342453,4357400,-0.0013
XLY,2021/9/10,185.009995,185.179993,182.820007,182.899994,180.228958,4813600,-0.0061
XLY,2021/9/13,183.720001,183.869995,181.550003,183.350006,180.672394,5767300,0.0025
XLY,2021/9/14,183.699997,183.940002,181.979996,182.740005,180.071304,4230900,-0.0033
XLY,2021/9/15,182.320007,184.220001,180.979996,183.919998,181.234055,5147300,0.0065
XLY,2021/9/16,183.539993,185.220001,183.199997,184.759995,182.061783,6085700,0.0046
XLY,2021/9/17,184.539993,185.600006,183.690002,184.110001,181.421295,7462500,-0.0035
XLY,2021/9/20,180.350006,181.279999,177.380005,179.639999,177.281372,8096000,-0.0228
XLY,2021/9/21,180.720001,181.369995,179.339996,179.910004,177.547836,6251800,0.0015
XLY,2021/9/22,181.029999,183.199997,180.619995,182.360001,179.965652,6183700,0.0136
XLY,2021/9/23,183.139999,185,183.139999,184.210007,181.791367,4137500,0.0101
XLY,2021/9/24,183.029999,185.059998,182.809998,184.899994,182.472305,4016500,0.0037
XLY,2021/9/27,184.160004,186.389999,184.089996,185.889999,183.449326,4744000,0.0054
XLY,2021/9/28,184.789993,185.070007,181.330002,182.309998,179.916321,7470900,-0.0193
XLY,2021/9/29,182.929993,184.320007,182.050003,182.490005,180.093964,6096100,0.001
XLY,2021/9/30,182.520004,182.660004,179.449997,179.449997,177.093872,8244800,-0.0167
XLY,2021/10/1,180.360001,181.649994,178.5,180.800003,178.426147,7759800,0.0075
XLY,2021/10/4,181.350006,181.880005,178.759995,179.369995,177.014908,9247000,-0.0079
XLY,2021/10/5,179.990005,181.75,179.570007,180.089996,177.725479,5484300,0.004
XLY,2021/10/6,178.970001,180.869995,178.240005,180.660004,178.287979,5136300,0.0032
XLY,2021/10/7,182.220001,184.160004,182.029999,183.470001,181.061066,3768900,0.0156
XLY,2021/10/8,183.539993,183.710007,182.460007,182.630005,180.232117,3699800,-0.0046
XLY,2021/10/11,182.559998,184,181.880005,181.889999,179.501831,3318500,-0.0041
XLY,2021/10/12,183,184.070007,182.5,183.330002,180.922913,5140900,0.0079
XLY,2021/10/13,183.889999,184.729996,182.779999,184.229996,181.811111,5416000,0.0049
XLY,2021/10/14,185.300003,186.460007,185.100006,186.160004,183.715775,3757300,0.0105
XLY,2021/10/15,187.320007,189.089996,187.039993,189.009995,186.528336,4358700,0.0153
XLY,2021/10/18,188.610001,191.449997,188.570007,191.320007,188.808029,3933500,0.0122
XLY,2021/10/19,191.770004,191.770004,190.580002,190.779999,188.275101,2904400,-0.0028
XLY,2021/10/20,190.779999,191.490005,190.309998,190.639999,188.136948,4803400,-0.0007
XLY,2021/10/21,190.320007,193.550003,190.309998,193.440002,190.900177,3565100,0.0147
XLY,2021/10/22,193.320007,193.809998,191.899994,192.75,190.219238,3688300,-0.0036
XLY,2021/10/25,194.429993,198.369995,193.649994,197.529999,194.936493,5538400,0.0248
XLY,2021/10/26,198.389999,201.610001,196.779999,197.559998,194.966064,7515700,0.0002
XLY,2021/10/27,198.470001,199.869995,197.940002,198,195.400314,4915500,0.0022
XLY,2021/10/28,199.660004,201.220001,199.100006,200.630005,197.995789,4500500,0.0133
XLY,2021/10/29,198.339996,201.259995,197.789993,201.149994,198.508942,4254200,0.0026
XLY,2021/11/1,202.630005,204.880005,201.419998,204.839996,202.150497,5617100,0.0183
XLY,2021/11/2,203.080002,204.699997,202.429993,203.460007,200.788651,6779400,-0.0067
XLY,2021/11/3,203.410004,207.25,203.220001,207.119995,204.400574,6408200,0.018
XLY,2021/11/4,208.119995,210.720001,207.860001,209.910004,207.153946,5800000,0.0135
XLY,2021/11/5,211.240005,212.699997,211.059998,211.259995,208.486206,4815600,0.0064
XLY,2021/11/8,209.009995,210.820007,208.190002,208.270004,205.535477,5857700,-0.0142
XLY,2021/11/9,209.020004,209.279999,203.830002,204.419998,201.736023,16551100,-0.0185
XLY,2021/11/10,203.089996,206.529999,201.070007,203.660004,200.985992,11344800,-0.0037
XLY,2021/11/11,205.830002,205.850006,203.020004,203.110001,200.443237,6206700,-0.0027
XLY,2021/11/12,203.169998,204.050003,201.860001,203.789993,201.114288,5167500,0.0033
XLY,2021/11/15,203.940002,204.330002,202.449997,203.619995,200.946533,5306000,-0.0008
XLY,2021/11/16,203.880005,207.300003,203.839996,206.830002,204.114365,5650600,0.0158
XLY,2021/11/17,207.710007,209.410004,207.309998,208.149994,205.417023,8273700,0.0064
XLY,2021/11/18,209.229996,210.860001,208.130005,210.509995,207.746048,7402000,0.0113
XLY,2021/11/19,210.509995,211.990005,210.080002,211.419998,208.644119,7494400,0.0043
XLY,2021/11/22,212.779999,215.059998,210.020004,210.889999,208.121063,9215400,-0.0025
XLY,2021/11/23,211.080002,212.240005,206.490005,209.360001,206.61116,11481400,-0.0073
XLY,2021/11/24,207.149994,210.429993,206.050003,209.789993,207.035507,8170600,0.0021
XLY,2021/11/26,206.320007,207.029999,203.729996,204.070007,201.390625,7664600,-0.0273
XLY,2021/11/29,206.75,208.889999,206.229996,207.240005,204.519012,8383800,0.0155
XLY,2021/11/30,206.770004,208.080002,203.350006,204.440002,201.755753,13217700,-0.0135
XLY,2021/12/1,206.75,208.75,200.610001,200.75,198.114197,12970500,-0.018
XLY,2021/12/2,201.830002,204.570007,200.570007,203.610001,200.936646,16643900,0.0142
XLY,2021/12/3,204.369995,204.970001,197.600006,199.649994,197.028625,14271600,-0.0194
XLY,2021/12/6,200.449997,203.75,197.660004,201.929993,199.278702,11663000,0.0114
XLY,2021/12/7,205.289993,207.300003,204.789993,206.639999,203.92688,6937800,0.0233
XLY,2021/12/8,206.789993,207.509995,205.539993,207.160004,204.440048,5994000,0.0025
XLY,2021/12/9,206.320007,206.639999,203.5,203.570007,200.897186,5878600,-0.0173
XLY,2021/12/10,204.550003,205.059998,202.100006,204.990005,202.298538,7186400,0.007
XLY,2021/12/13,203.800003,204.139999,199.179993,199.710007,197.08786,7497800,-0.0258
XLY,2021/12/14,197.5,199.119995,196.350006,198.550003,195.943085,7685900,-0.0058
XLY,2021/12/15,197.850006,201.169998,195.199997,201.070007,198.430008,9521100,0.0127
XLY,2021/12/16,202.050003,202.410004,196.369995,196.630005,194.048294,9184300,-0.0221
XLY,2021/12/17,194.990005,197.639999,193.649994,195.289993,192.725876,11740200,-0.0068
XLY,2021/12/20,191.880005,192.279999,189.899994,191.850006,189.614594,11163400,-0.0161
XLY,2021/12/21,193.899994,196.869995,192.399994,196.820007,194.526688,6765300,0.0259
XLY,2021/12/22,197.460007,200.619995,197.110001,200.410004,198.074844,5745500,0.0182
XLY,2021/12/23,200.660004,203.729996,200.360001,203.190002,200.822449,5294300,0.0139
XLY,2021/12/27,203.570007,205.789993,203.479996,205.169998,202.779358,4214000,0.0097
XLY,2021/12/28,205.630005,206.350006,204.910004,205.259995,202.868317,4153100,0.0004
XLY,2021/12/29,205.759995,206.179993,204.369995,205.669998,203.273544,3792300,0.002
XLY,2021/12/30,204.970001,206.729996,204.75,204.929993,202.54216,3570100,-0.0036
XLY,2021/12/31,205.089996,205.809998,204.300003,204.440002,202.057877,3442800,-0.0024
XLY,2022/1/3,208.289993,210.330002,207.100006,210.309998,207.859482,7232700,0.0287
XLY,2022/1/4,210.660004,211.809998,207.889999,209.029999,206.594406,6584600,-0.0061
XLY,2022/1/5,208.75,209.389999,203.289993,203.389999,201.020126,8637800,-0.027
XLY,2022/1/6,203.110001,204.289993,199.660004,202.860001,200.496307,8622500,-0.0026
XLY,2022/1/7,203.160004,203.679993,198.830002,199.479996,197.15567,7502600,-0.0167
XLY,2022/1/10,196.860001,198.360001,192.580002,198.259995,195.94986,10635700,-0.0061
XLY,2022/1/11,197.970001,200.570007,196.449997,200.169998,197.837616,8443700,0.0096
XLY,2022/1/12,201.580002,202.520004,199.770004,201.490005,199.142242,6578400,0.0066
XLY,2022/1/13,202.149994,203.130005,196.960007,197.440002,195.13945,8246900,-0.0201
XLY,2022/1/14,195.869995,197.429993,193.690002,196.520004,194.230148,10357600,-0.0047
XLY,2022/1/18,193.740005,194.669998,192.089996,192.800003,190.553513,9093300,-0.0189
XLY,2022/1/19,193.639999,194.270004,189.169998,189.320007,187.114075,8702200,-0.018
XLY,2022/1/20,190.479996,192.860001,185.539993,185.869995,183.704269,9046900,-0.0182
XLY,2022/1/21,185.25,186.029999,180.339996,180.419998,178.317764,18697200,-0.0293
XLY,2022/1/24,176.679993,182.770004,172.050003,182.589996,180.462494,26616900,0.012
XLY,2022/1/25,179.479996,182.259995,176.979996,179.5,177.408493,17945100,-0.0169
XLY,2022/1/26,183.289993,184.929993,176.339996,178.630005,176.548615,21692000,-0.0048
XLY,2022/1/27,180.289993,180.589996,173.919998,174.300003,172.269073,16861500,-0.0242
XLY,2022/1/28,174.910004,178.100006,171.479996,178.100006,176.024796,15842900,0.0218
XLY,2022/1/31,179,185.089996,178.300003,184.949997,182.794983,11097400,0.0385
XLY,2022/2/1,185.309998,186.410004,182.350006,186.070007,183.901932,11183000,0.0061
XLY,2022/2/2,187.289993,187.529999,183.199997,184.960007,182.804871,9647100,-0.006
XLY,2022/2/3,180.649994,183.509995,178.919998,179.300003,177.210815,9583300,-0.0306
XLY,2022/2/4,183.270004,186.600006,180.669998,184.399994,182.251373,10010800,0.0284
XLY,2022/2/7,185.039993,187.089996,183.339996,184.020004,181.875809,9382300,-0.0021
XLY,2022/2/8,183.479996,187.009995,182.529999,186.610001,184.435623,9159100,0.0141
XLY,2022/2/9,188.949997,190.169998,188.300003,189.080002,186.876846,8459400,0.0132
XLY,2022/2/10,185.740005,189.470001,184.630005,185.820007,183.654861,12973200,-0.0172
XLY,2022/2/11,186.009995,186.699997,179.669998,180.479996,178.37706,12659600,-0.0287
XLY,2022/2/14,180.25,183.880005,179.789993,181.509995,179.395065,15427400,0.0057
XLY,2022/2/15,184.380005,185.740005,184,185.570007,183.407761,10361200,0.0224
XLY,2022/2/16,184.449997,186.619995,183.619995,186.100006,183.93158,8698800,0.0029
XLY,2022/2/17,184.910004,185.789993,180.860001,181.119995,179.009598,9068200,-0.0268
XLY,2022/2/18,181.600006,182.179993,178.210007,180,177.902649,9495200,-0.0062
XLY,2022/2/22,177.479996,179.220001,172.649994,174.75,172.713837,13672800,-0.0292
XLY,2022/2/23,176.119995,176.580002,168.600006,168.910004,166.941864,13567200,-0.0334
XLY,2022/2/24,161.970001,173.039993,161.490005,172.770004,170.756897,20868000,0.0229
XLY,2022/2/25,173.289993,176.220001,170.960007,176.190002,174.137039,13669000,0.0198
XLY,2022/2/28,174.460007,178.199997,174.149994,177.429993,175.362595,16160900,0.007
XLY,2022/3/1,177.169998,177.710007,173.529999,174.740005,172.703949,13498800,-0.0152
XLY,2022/3/2,175.369995,179.190002,174.940002,178.410004,176.331192,10131400,0.021
XLY,2022/3/3,179.320007,179.630005,173.529999,174.369995,172.338242,11202000,-0.0226
XLY,2022/3/4,173.380005,173.800003,169.820007,171.600006,169.60054,10829600,-0.0159
XLY,2022/3/7,172.020004,172.410004,163.119995,163.190002,161.288544,16073100,-0.049
XLY,2022/3/8,163,168.720001,161.710007,163.529999,161.624557,25444200,0.0021
XLY,2022/3/9,167.880005,169.75,167.119995,168.789993,166.823257,15969100,0.0322
XLY,2022/3/10,168.75,170.539993,167.320007,169.990005,168.009277,12927400,0.0071
XLY,2022/3/11,171.339996,171.820007,166.589996,166.720001,164.777405,12078200,-0.0192
XLY,2022/3/14,166.529999,167.869995,162.919998,163.940002,162.029785,15174600,-0.0167
XLY,2022/3/15,165.139999,169.910004,164.729996,169.429993,167.455795,13560200,0.0335
XLY,2022/3/16,171.389999,175.210007,169.75,175.210007,173.168472,16889400,0.0341
XLY,2022/3/17,173.669998,178.179993,173.199997,178.130005,176.054443,13042800,0.0167
XLY,2022/3/18,177.630005,182.100006,176.779999,181.880005,179.760773,15064600,0.0211
XLY,2022/3/21,181.789993,182.889999,178.419998,180.080002,178.255157,12824000,-0.0084
XLY,2022/3/22,181.259995,185.149994,181.139999,184.550003,182.679855,8210800,0.0248
XLY,2022/3/23,183.029999,185.350006,181.869995,182.259995,180.413055,7879000,-0.0124
