Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLU,2021/9/7,69.43,69.440002,68.449997,68.57,65.079475,13145100,
XLU,2021/9/8,68.529999,69.989998,68.370003,69.800003,66.246864,14588100,0.0179
XLU,2021/9/9,69.580002,69.830002,69.360001,69.419998,65.8862,8177500,-0.0054
XLU,2021/9/10,69.370003,69.449997,68.43,68.449997,64.965584,12327200,-0.014
XLU,2021/9/13,69.029999,69.110001,68.129997,68.330002,64.851685,13118200,-0.0018
XLU,2021/9/14,68.550003,68.769997,67.93,68.099998,64.6334,14051600,-0.0034
XLU,2021/9/15,68,68.459999,67.629997,68.010002,64.547989,9906400,-0.0013
XLU,2021/9/16,68,68.279999,67.339996,67.440002,64.006996,15732000,-0.0084
XLU,2021/9/17,67.300003,67.660004,66.339996,66.400002,63.019936,12554000,-0.0154
XLU,2021/9/20,65.760002,66.360001,65.059998,65.779999,62.904224,22839300,-0.0018
XLU,2021/9/21,65.970001,66.419998,65.559998,65.599998,62.732101,13208800,-0.0027
XLU,2021/9/22,65.839996,66.089996,65.309998,65.559998,62.693844,12393800,-0.0006
XLU,2021/9/23,65.559998,66.050003,65.150002,65.209999,62.359158,9666600,-0.0053
XLU,2021/9/24,65.199997,65.629997,64.980003,65.139999,62.29221,11830100,-0.0011
XLU,2021/9/27,65.029999,65.690002,64.279999,64.370003,61.55587,10891700,-0.0118
XLU,2021/9/28,64.309998,64.410004,63.369999,63.560001,60.781281,20235800,-0.0126
XLU,2021/9/29,63.75,64.839996,63.580002,64.389999,61.574997,15433800,0.0131
XLU,2021/9/30,64.629997,64.669998,63.790001,63.880001,61.087292,13571300,-0.0079
XLU,2021/10/1,64.269997,64.389999,63.66,63.880001,61.087292,14500600,0
XLU,2021/10/4,63.810001,64.940002,63.779999,64.760002,61.928818,20201300,0.0138
XLU,2021/10/5,64.839996,65.07,64.519997,64.599998,61.775814,13065200,-0.0025
XLU,2021/10/6,64.400002,65.650002,64.019997,65.599998,62.732101,16576200,0.0155
XLU,2021/10/7,65.720001,66.239998,65.18,65.25,62.397396,13770100,-0.0053
XLU,2021/10/8,65.239998,65.370003,64.720001,64.769997,61.938385,8897900,-0.0074
XLU,2021/10/11,64.5,64.629997,63.799999,63.889999,61.096855,12710100,-0.0136
XLU,2021/10/12,63.98,64.510002,63.810001,64.32,61.508057,10498000,0.0067
XLU,2021/10/13,64.339996,65.120003,64,65.07,62.225266,13102700,0.0117
XLU,2021/10/14,65.290001,66,65.129997,65.870003,62.990295,10699000,0.0123
XLU,2021/10/15,65.970001,66.199997,65.57,65.68,62.808594,14801200,-0.0029
XLU,2021/10/18,65.239998,65.410004,64.699997,65.050003,62.206146,10351000,-0.0096
XLU,2021/10/19,65.550003,65.959999,65.370003,65.870003,62.990295,10706800,0.0126
XLU,2021/10/20,66.139999,67.169998,66.07,66.910004,63.984829,13899800,0.0158
XLU,2021/10/21,66.949997,67.18,66.82,66.910004,63.984829,8686400,0
XLU,2021/10/22,67.089996,67.370003,66.940002,67.25,64.309959,10699900,0.0051
XLU,2021/10/25,67.150002,67.370003,66.800003,66.959999,64.032639,7580100,-0.0043
XLU,2021/10/26,67.019997,67.839996,66.910004,67.32,64.3769,9695700,0.0054
XLU,2021/10/27,67.480003,67.650002,66.800003,66.870003,63.946579,11131800,-0.0067
XLU,2021/10/28,66.809998,67.32,66.730003,67.309998,64.36734,7721800,0.0066
XLU,2021/10/29,67.290001,67.57,66.580002,66.910004,63.984829,13333400,-0.0059
XLU,2021/11/1,66.889999,67.32,66.68,67.150002,64.21434,8091400,0.0036
XLU,2021/11/2,67.400002,67.529999,66.730003,67.209999,64.271706,9932400,0.0009
XLU,2021/11/3,67.099998,67.360001,66.419998,66.959999,64.032639,10496100,-0.0037
XLU,2021/11/4,66.860001,67,65.900002,66.589996,63.67881,16091500,-0.0055
XLU,2021/11/5,66.809998,67.510002,66.739998,67.220001,64.281281,10792200,0.0095
XLU,2021/11/8,67.300003,67.309998,65.900002,66.220001,63.324989,9835100,-0.0149
XLU,2021/11/9,66.339996,66.75,66.129997,66.559998,63.650135,8244700,0.0051
XLU,2021/11/10,66.610001,67.160004,66.57,67.099998,64.166519,12916600,0.0081
XLU,2021/11/11,67.059998,67.089996,66.339996,66.690002,63.774441,7873700,-0.0061
XLU,2021/11/12,66.669998,66.830002,66.360001,66.650002,63.736195,9089500,-0.0006
XLU,2021/11/15,66.940002,67.559998,66.800003,67.529999,64.577721,9501900,0.0132
XLU,2021/11/16,67.559998,67.690002,67.169998,67.209999,64.271706,6606700,-0.0047
XLU,2021/11/17,67.050003,67.370003,66.709999,67.269997,64.329086,9500900,0.0009
XLU,2021/11/18,67.160004,67.290001,66.690002,66.919998,63.994385,7652500,-0.0052
XLU,2021/11/19,67.010002,67.449997,66.830002,67.300003,64.35778,10303000,0.0057
XLU,2021/11/22,67.25,68.07,67.07,67.709999,64.749847,11577000,0.0061
XLU,2021/11/23,67.699997,68.18,67.370003,67.779999,64.816795,9518200,0.001
XLU,2021/11/24,67.75,67.959999,67.400002,67.82,64.855049,7965800,0.0006
XLU,2021/11/26,67.339996,67.779999,66.589996,66.760002,63.841393,10927300,-0.0156
XLU,2021/11/29,67.279999,67.940002,66.739998,67.75,64.788109,11410900,0.0148
XLU,2021/11/30,67.43,67.440002,65.709999,65.769997,62.894665,24311500,-0.0292
XLU,2021/12/1,66.209999,67.480003,65.849998,65.889999,63.009418,23012300,0.0018
XLU,2021/12/2,66.050003,67.349998,66.050003,66.730003,63.812695,17525100,0.0127
XLU,2021/12/3,67.059998,67.419998,66.080002,67.400002,64.453407,21385700,0.01
XLU,2021/12/6,67.839996,69.139999,67.809998,68.43,65.43837,23611000,0.0153
XLU,2021/12/7,68.440002,69.110001,68.260002,68.940002,65.926086,10894500,0.0075
XLU,2021/12/8,69,69.330002,68.5,68.870003,65.859146,12997200,-0.001
XLU,2021/12/9,69.029999,69.169998,68.309998,68.779999,65.773079,11891700,-0.0013
XLU,2021/12/10,69.059998,69.480003,68.790001,69.150002,66.126892,11701800,0.0054
XLU,2021/12/13,69.080002,70.339996,69.080002,70,66.939735,13750000,0.0123
XLU,2021/12/14,69.989998,70.129997,69.25,69.580002,66.538116,17502500,-0.006
XLU,2021/12/15,69.5,70.779999,69.5,70.720001,67.628258,22682300,0.0164
XLU,2021/12/16,70.650002,71.510002,70.589996,71.080002,67.972527,15104600,0.0051
XLU,2021/12/17,70.809998,71.160004,69.860001,70.010002,66.949303,21837000,-0.0151
XLU,2021/12/20,68.800003,69.599998,68.239998,69.529999,67.012917,15045600,0.001
XLU,2021/12/21,69.75,70.209999,69.059998,69.43,66.916534,16177900,-0.0014
XLU,2021/12/22,69.32,69.830002,69.220001,69.730003,67.205688,9483900,0.0043
XLU,2021/12/23,69.769997,70.080002,69.650002,69.720001,67.196037,7252700,-0.0001
XLU,2021/12/27,69.75,70.059998,69.540001,70.059998,67.52372,7853700,0.0049
XLU,2021/12/28,70.160004,70.709999,70.110001,70.690002,68.130913,8052000,0.009
XLU,2021/12/29,70.769997,71.18,70.650002,71.07,68.497162,6877700,0.0054
XLU,2021/12/30,71.260002,71.400002,70.809998,71.330002,68.747749,9336200,0.0037
XLU,2021/12/31,71.18,71.830002,71.040001,71.580002,68.988708,9309400,0.0035
XLU,2022/1/3,71.550003,71.57,70.059998,70.870003,68.304405,21649800,-0.0099
XLU,2022/1/4,70.870003,71.559998,70.629997,70.650002,68.092369,14660900,-0.0031
XLU,2022/1/5,70.599998,71.410004,70.540001,70.610001,68.05381,22243200,-0.0006
XLU,2022/1/6,70.610001,70.900002,69.800003,69.879997,67.350243,18129800,-0.0103
XLU,2022/1/7,69.730003,70.75,69.300003,70.410004,67.861053,19636000,0.0076
XLU,2022/1/10,70.349998,70.449997,69.610001,69.949997,67.417709,15584900,-0.0065
XLU,2022/1/11,69.889999,70.150002,68.860001,69.32,66.810509,16826900,-0.009
XLU,2022/1/12,69.099998,69.720001,68.900002,69.540001,67.022545,14056800,0.0032
XLU,2022/1/13,69.510002,70.150002,69.470001,69.879997,67.350243,16974500,0.0049
XLU,2022/1/14,69.879997,70.010002,69.050003,69.400002,66.887619,16273600,-0.0069
XLU,2022/1/18,68.889999,69.010002,68.029999,68.57,66.087669,17767400,-0.012
XLU,2022/1/19,68.589996,69.489998,68.57,68.879997,66.386436,16025600,0.0045
XLU,2022/1/20,69.089996,69.970001,68.889999,68.970001,66.47319,14764800,0.0013
XLU,2022/1/21,69.309998,69.669998,68.709999,68.839996,66.347885,24271300,-0.0019
XLU,2022/1/24,68.760002,68.980003,66.43,68.18,65.711792,28801000,-0.0096
XLU,2022/1/25,67.120003,67.919998,66.800003,67.110001,64.680519,26109300,-0.0157
XLU,2022/1/26,67.239998,67.970001,66.190002,66.559998,64.150421,24617100,-0.0082
XLU,2022/1/27,67.18,67.989998,66.82,67.150002,64.719078,22491000,0.0089
XLU,2022/1/28,66.970001,68.019997,66.459999,67.959999,65.499756,25025200,0.0121
XLU,2022/1/31,67.559998,69.309998,67.419998,69.25,66.743057,26290000,0.019
XLU,2022/2/1,69.059998,69.43,67.690002,68.330002,65.856354,20510100,-0.0133
XLU,2022/2/2,68.279999,69.440002,68.160004,69.339996,66.829788,22861900,0.0148
XLU,2022/2/3,69.139999,69.459999,68.839996,69.029999,66.531006,17144900,-0.0045
XLU,2022/2/4,68.43,69.089996,67.790001,68.480003,66.000931,18514600,-0.008
XLU,2022/2/7,68.360001,68.660004,67.959999,68.379997,65.904549,13771800,-0.0015
XLU,2022/2/8,68.660004,68.879997,68.260002,68.43,65.952728,19426600,0.0007
XLU,2022/2/9,68.919998,69.080002,68.519997,68.730003,66.241882,17615900,0.0044
XLU,2022/2/10,68.050003,68.379997,66.849998,66.989998,64.564865,22530000,-0.0253
