Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
XLP,2021/9/7,72.709999,72.709999,71.940002,71.989998,68.92717,9206300,
XLP,2021/9/8,71.900002,72.690002,71.860001,72.610001,69.520782,10662900,0.008612163
XLP,2021/9/9,72.540001,72.559998,72.120003,72.190002,69.118668,7741500,-0.005784083
XLP,2021/9/10,72.330002,72.360001,71.739998,71.879997,68.821831,10269900,-0.0042946
XLP,2021/9/13,72.160004,72.68,71.889999,72.059998,68.994186,13798000,0.002504365
XLP,2021/9/14,72.239998,72.290001,71.610001,71.730003,68.67823,9145500,-0.004579458
XLP,2021/9/15,71.730003,72.110001,71.559998,71.989998,68.92717,8824700,0.003624729
XLP,2021/9/16,71.900002,72.120003,71.150002,71.75,68.69738,9789900,-0.003333809
XLP,2021/9/17,71.559998,71.82,71.349998,71.360001,68.323975,13150000,-0.005435506
XLP,2021/9/20,70.43,70.839996,69.669998,70.209999,67.641861,17880700,-0.009983523
XLP,2021/9/21,70.410004,70.970001,70,70.129997,67.564789,11140400,-0.001139413
XLP,2021/9/22,70.589996,70.769997,70.190002,70.330002,67.757477,10025900,0.0028519
XLP,2021/9/23,70.43,70.910004,70.360001,70.589996,68.007965,8440500,0.003696832
XLP,2021/9/24,70.489998,70.93,70.489998,70.620003,68.036865,6717300,0.00042495
XLP,2021/9/27,70.510002,70.839996,70.239998,70.300003,67.728577,8467100,-0.004531191
XLP,2021/9/28,70.110001,70.190002,69.220001,69.470001,66.928932,14982900,-0.011806612
XLP,2021/9/29,69.610001,70.459999,69.459999,70.099998,67.535889,13329500,0.009068679
XLP,2021/9/30,70.269997,70.330002,68.809998,68.839996,66.321976,16259900,-0.01797434
XLP,2021/10/1,69.050003,69.349998,68.370003,69.019997,66.495384,15889200,0.002614639
XLP,2021/10/4,69,69.489998,68.32,68.800003,66.283432,20351600,-0.003187469
XLP,2021/10/5,68.970001,69.459999,68.82,69.150002,66.620636,16186100,0.005087304
XLP,2021/10/6,68.790001,69.889999,68.709999,69.82,67.266136,14909900,0.00968919
XLP,2021/10/7,70.169998,70.75,70.080002,70.129997,67.564789,8396800,0.004439871
XLP,2021/10/8,70.18,70.339996,69.919998,70.050003,67.487724,7285700,-0.001140609
XLP,2021/10/11,70.160004,70.410004,69.970001,70.029999,67.468445,8218300,-0.000285667
XLP,2021/10/12,70.089996,70.599998,69.910004,70.059998,67.497345,12401200,0.000428348
XLP,2021/10/13,70.129997,70.379997,69.580002,70.190002,67.622597,9548300,0.001855658
XLP,2021/10/14,70.449997,71.089996,70.400002,70.980003,68.383698,9975100,0.011255128
XLP,2021/10/15,71.220001,71.25,70.610001,70.809998,68.21991,11575200,-0.002395132
XLP,2021/10/18,70.5,70.720001,70.019997,70.389999,67.815285,10043300,-0.005931186
XLP,2021/10/19,70.269997,70.43,69.93,70.419998,67.844185,10203100,0.000426158
XLP,2021/10/20,70.489998,71.07,70.43,70.830002,68.239189,8829700,0.005822223
XLP,2021/10/21,70.93,70.989998,70.660004,70.739998,68.152481,7976400,-0.001270648
XLP,2021/10/22,70.879997,71.400002,70.82,71.290001,68.682365,9575700,0.007774977
XLP,2021/10/25,71.239998,71.400002,70.739998,71.239998,68.634193,6844600,-0.000701374
